"","year","month","day","water_level","stationname","lat","lon"
"9571",2014,8,25,3.73916666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9572",2014,8,26,3.76485833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9573",2014,8,27,3.7387625,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9574",2014,8,28,3.72719583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9575",2014,8,29,3.70454166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9576",2014,8,30,3.63535416666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9577",2014,8,31,3.57741666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9578",2014,9,1,3.54393333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9579",2014,9,2,3.53494583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9580",2014,9,3,3.54430416666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9581",2014,9,4,3.56637916666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9582",2014,9,5,3.57279583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9583",2014,9,6,3.5713125,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9584",2014,9,7,3.5544875,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9585",2014,9,8,3.5423125,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9586",2014,9,9,3.530175,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9587",2014,9,10,3.5296,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9588",2014,9,11,3.50317916666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9589",2014,9,12,3.49047916666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9590",2014,9,13,3.5615375,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9591",2014,9,14,3.50601666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9592",2014,9,15,3.49339583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9593",2014,9,16,3.52405416666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9594",2014,9,17,3.62362083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9595",2014,9,18,3.65808333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9596",2014,9,19,3.71159583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9597",2014,9,20,3.71645416666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9598",2014,9,21,3.66484166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9599",2014,9,22,3.67064583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9600",2014,9,23,3.69965416666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9601",2014,9,24,3.7137,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9602",2014,9,25,3.61221666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9603",2014,9,26,3.655975,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9604",2014,9,27,3.745025,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9605",2014,9,28,3.71184583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9606",2014,9,29,3.7077,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9607",2014,9,30,3.75632083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9608",2014,10,1,3.71506666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9609",2014,10,2,3.68301666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9610",2014,10,3,3.69979166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9611",2014,10,4,3.7115125,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9612",2014,10,5,3.71616666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9613",2014,10,6,3.735825,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9614",2014,10,7,3.70016666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9615",2014,10,8,3.65643333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9616",2014,10,9,3.6462625,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9617",2014,10,10,3.64859166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9618",2014,10,11,3.61231666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9619",2014,10,12,3.54404583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9620",2014,10,13,3.55479166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9621",2014,10,14,3.54478333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9622",2014,10,15,3.58212083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9623",2014,10,16,3.58015833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9624",2014,10,17,3.58507083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9625",2014,10,18,3.61569166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9626",2014,10,19,3.61557083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9627",2014,10,20,3.64049166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9628",2014,10,21,3.65692083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9629",2014,10,22,3.62267083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9630",2014,10,23,3.6428125,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9631",2014,10,24,3.71353333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9632",2014,10,25,3.668275,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9633",2014,10,26,3.67043333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9634",2014,10,27,3.6379375,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9635",2014,10,28,3.6078,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9636",2014,10,29,3.55164166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9637",2014,10,30,3.537925,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9638",2014,10,31,3.57594166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9639",2014,11,1,3.5457,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9640",2014,11,2,3.52867916666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9641",2014,11,3,3.63118333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9642",2014,11,4,3.7193875,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9643",2014,11,5,3.70825833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9644",2014,11,6,3.64103333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9645",2014,11,7,3.627575,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9646",2014,11,8,3.6265125,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9647",2014,11,9,3.63135833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9648",2014,11,10,3.62319166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9649",2014,11,11,3.64359583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9650",2014,11,12,3.67629583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9651",2014,11,13,3.7105875,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9652",2014,11,14,3.70421666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9653",2014,11,15,3.6530375,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9654",2014,11,16,3.69247083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9655",2014,11,17,3.67710833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9656",2014,11,18,3.59502083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9657",2014,11,19,3.58525,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9658",2014,11,20,3.638025,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9659",2014,11,21,3.69957916666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9660",2014,11,22,3.68949166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9661",2014,11,23,3.68575833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9662",2014,11,24,3.6668375,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9663",2014,11,25,3.63171666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9664",2014,11,26,3.5601375,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9665",2014,11,27,3.5296125,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9666",2014,11,28,3.564725,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9667",2014,11,29,3.66919166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9668",2014,11,30,3.74494166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9669",2014,12,1,3.71484166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9670",2014,12,2,3.73383333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9671",2014,12,3,3.6654875,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9672",2014,12,4,3.65899583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9673",2014,12,5,3.69190833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9674",2014,12,6,3.6198625,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9675",2014,12,7,3.6331,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9676",2014,12,8,3.68251666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9677",2014,12,9,3.71974583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9678",2014,12,10,3.75850833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9679",2014,12,11,3.77030833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9680",2014,12,12,3.71495,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9681",2014,12,13,3.6636875,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9682",2014,12,14,3.6421125,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9683",2014,12,15,3.659,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9684",2014,12,16,3.57507916666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9685",2014,12,17,3.51460833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9686",2014,12,18,3.52483333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9687",2014,12,19,3.53143333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9688",2014,12,20,3.53775416666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9689",2014,12,21,3.53962083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9690",2014,12,22,3.56787083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9691",2014,12,23,3.58598333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9692",2014,12,24,3.60968333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9693",2014,12,25,3.52381666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9694",2014,12,26,3.49383333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9695",2014,12,27,3.502475,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9696",2014,12,28,3.47320833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9697",2014,12,29,3.46860833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9698",2014,12,30,3.45577083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9699",2014,12,31,3.48731666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9700",2015,1,1,3.50152916666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9701",2015,1,2,3.501825,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9702",2015,1,3,3.54544583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9703",2015,1,4,3.4935625,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9704",2015,1,5,3.42445833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9705",2015,1,6,3.398975,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9706",2015,1,7,3.43055416666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9707",2015,1,8,3.46390416666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9708",2015,1,9,3.55864583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9709",2015,1,10,3.505125,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9710",2015,1,11,3.52752916666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9711",2015,1,12,3.49735,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9712",2015,1,13,3.47940416666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9713",2015,1,14,3.4861,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9714",2015,1,15,3.5413125,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9715",2015,1,16,3.60440416666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9716",2015,1,17,3.64799583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9717",2015,1,18,3.64725416666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9718",2015,1,19,3.59547083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9719",2015,1,20,3.6005625,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9720",2015,1,21,3.60192083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9721",2015,1,22,3.58311666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9722",2015,1,23,3.54838333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9723",2015,1,24,3.48453333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9724",2015,1,25,3.43252916666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9725",2015,1,26,3.46793333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9726",2015,1,27,3.45084166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9727",2015,1,28,3.44771666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9728",2015,1,29,3.49999166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9729",2015,1,30,3.506975,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9730",2015,1,31,3.565275,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9731",2015,2,1,3.591925,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9732",2015,2,2,3.5523875,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9733",2015,2,3,3.4939,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9734",2015,2,4,3.46704583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9735",2015,2,5,3.523275,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9736",2015,2,6,3.45519166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9737",2015,2,7,3.518975,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9738",2015,2,8,3.52494583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9739",2015,2,9,3.56153333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9740",2015,2,10,3.54984583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9741",2015,2,11,3.58419166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9742",2015,2,12,3.62038333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9743",2015,2,13,3.61525833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9744",2015,2,14,3.60780833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9745",2015,2,15,3.60499583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9746",2015,2,16,3.62707083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9747",2015,2,17,3.6160375,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9748",2015,2,18,3.54947916666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9749",2015,2,19,3.44914583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9750",2015,2,20,3.48195,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9751",2015,2,21,3.53332916666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9752",2015,2,22,3.46699583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9753",2015,2,23,3.39947916666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9754",2015,2,24,3.4795875,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9755",2015,2,25,3.51161666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9756",2015,2,26,3.45259583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9757",2015,2,27,3.45601666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9758",2015,2,28,3.50892083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9759",2015,3,1,3.47534166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9760",2015,3,2,3.4225875,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9761",2015,3,3,3.43004166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9762",2015,3,4,3.4331875,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9763",2015,3,5,3.35724583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9764",2015,3,6,3.37534166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9765",2015,3,7,3.43237083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9766",2015,3,8,3.41760833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9767",2015,3,9,3.47794166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9768",2015,3,10,3.46467083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9769",2015,3,11,3.40406666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9770",2015,3,12,3.3890375,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9771",2015,3,13,3.4372375,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9772",2015,3,14,3.41669166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9773",2015,3,15,3.36394583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9774",2015,3,16,3.39289583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9775",2015,3,17,3.47006666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9776",2015,3,18,3.5289125,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9777",2015,3,19,3.53157916666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9778",2015,3,20,3.48482916666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9779",2015,3,21,3.4590375,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9780",2015,3,22,3.4756375,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9781",2015,3,23,3.48584166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9782",2015,3,24,3.47928333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9783",2015,3,25,3.4052875,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9784",2015,3,26,3.3977125,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9785",2015,3,27,3.47397916666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9786",2015,3,28,3.40109166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9787",2015,3,29,3.3439375,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9788",2015,3,30,3.39764583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9789",2015,3,31,3.43682083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9790",2015,4,1,3.44089166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9791",2015,4,2,3.42904583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9792",2015,4,3,3.41948333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9793",2015,4,4,3.41210416666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9794",2015,4,5,3.43507083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9795",2015,4,6,3.44146666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9796",2015,4,7,3.384225,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9797",2015,4,8,3.38593333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9798",2015,4,9,3.369625,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9799",2015,4,10,3.35976666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9800",2015,4,11,3.36055,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9801",2015,4,12,3.41325,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9802",2015,4,13,3.45134166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9803",2015,4,14,3.43189583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9804",2015,4,15,3.4805375,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9805",2015,4,16,3.46307916666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9806",2015,4,17,3.5135875,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9807",2015,4,18,3.51095833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9808",2015,4,19,3.51455833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9809",2015,4,20,3.5393125,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9810",2015,4,21,3.47186666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9811",2015,4,22,3.47384583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9812",2015,4,23,3.46995,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9813",2015,4,24,3.495175,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9814",2015,4,25,3.52519583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9815",2015,4,26,3.526175,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9816",2015,4,27,3.56228333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9817",2015,4,28,3.5721125,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9818",2015,4,29,3.60520833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9819",2015,4,30,3.56214166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9820",2015,5,1,3.55132916666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9821",2015,5,2,3.58055,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9822",2015,5,3,3.5895,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9823",2015,5,4,3.55146666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9824",2015,5,5,3.5480875,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9825",2015,5,6,3.53089583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9826",2015,5,7,3.54768333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9827",2015,5,8,3.54824166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9828",2015,5,9,3.4918125,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9829",2015,5,10,3.50082083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9830",2015,5,11,3.53581666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9831",2015,5,12,3.502175,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9832",2015,5,13,3.50681666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9833",2015,5,14,3.47971666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9834",2015,5,15,3.4776125,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9835",2015,5,16,3.5046,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9836",2015,5,17,3.48533333333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9837",2015,5,18,3.46082083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9838",2015,5,19,3.45179166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9839",2015,5,20,3.4474875,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9840",2015,5,21,3.444025,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9841",2015,5,22,3.4673625,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9842",2015,5,23,3.41805833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9843",2015,5,24,3.44785833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9844",2015,5,25,3.447925,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9845",2015,5,26,3.466525,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9846",2015,5,27,3.48194583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9847",2015,5,28,3.45264166666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9848",2015,5,29,3.47535,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9849",2015,5,30,3.462775,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9850",2015,5,31,3.4511625,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9851",2015,6,1,3.4494,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9852",2015,6,2,3.4782125,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9853",2015,6,3,3.49827083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9854",2015,6,4,3.50206666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9855",2015,6,5,3.482325,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9856",2015,6,6,3.48660833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9857",2015,6,7,3.4848375,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9858",2015,6,8,3.45779583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9859",2015,6,9,3.475025,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9860",2015,6,10,3.47920833333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9861",2015,6,11,3.45646666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9862",2015,6,12,3.45411666666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9863",2015,6,13,3.44047083333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9864",2015,6,14,3.438225,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9865",2015,6,15,3.41194583333333,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
"9866",2015,6,16,3.35752916666667,"Virginia Key, Biscayne Bay","25.7314","-80.1618"
